container_id,field,stub_name,kind,key,rtype,value,expression,line_no,time,extra
5319514816,2,__AS__,LIST_ITEM,5319667104,Job,5318370320,<class 'list'>[2],85,203,
5319514816,3,__AS__,LIST_ITEM,5319664608,Job,5318337984,<class 'list'>[3],85,203,
5319514816,4,__AS__,LIST_ITEM,5319664848,Job,5317125856,<class 'list'>[4],85,203,
5319514816,5,__AS__,LIST_ITEM,5319660288,Job,5318328864,<class 'list'>[5],85,203,
5319514816,6,__AS__,LIST_ITEM,5319627568,Job,5317391696,<class 'list'>[6],85,203,
5319514816,7,__AS__,LIST_ITEM,5319626032,Job,5317398384,<class 'list'>[7],85,203,
5319514816,8,__AS__,LIST_ITEM,5319662784,Job,5317124416,<class 'list'>[8],85,203,
5319514816,9,__AS__,LIST_ITEM,5319665808,Job,5319531232,<class 'list'>[9],85,203,
5319514816,10,__AS__,LIST_ITEM,5319625744,Job,5318112400,<class 'list'>[10],85,203,
5319514816,11,__AS__,LIST_ITEM,5319629968,Job,5318337600,<class 'list'>[11],85,203,
5319514816,12,__AS__,LIST_ITEM,5319666720,Job,5317375360,<class 'list'>[12],85,203,
5319514816,13,__AS__,LIST_ITEM,5319532048,Job,5317396656,<class 'list'>[13],85,203,
5319514816,14,__AS__,LIST_ITEM,5319572064,Job,5317410720,<class 'list'>[14],85,203,
5319514816,15,__AS__,LIST_ITEM,5319563376,Job,5317406592,<class 'list'>[15],85,203,
5319514816,16,__AS__,LIST_ITEM,5319465504,Job,5317410528,<class 'list'>[16],85,203,
5319514816,17,__AS__,LIST_ITEM,5319566256,Job,5319528304,<class 'list'>[17],85,203,
5319514816,18,__AS__,LIST_ITEM,5319670992,Job,5319450608,<class 'list'>[18],85,203,
5319514816,19,__AS__,LIST_ITEM,5319633952,Job,5319449600,<class 'list'>[19],85,203,
5302709456,__start_of_loop,__SOL__,VAR,5319475008,int,87,__start_of_loop,87,204,
5302709456,__start_of_loop_iteration,__SOLI__,VAR,5319526864,int,87,__start_of_loop_iteration,87,205,
5377220112,shuffle,__FC__,FUNCTION_CALL,5319661344,NoneType,,shuffle,88,206,main@140
5302709456,__start_of_loop,__SOL__,VAR,5319655584,int,89,__start_of_loop,89,207,
5302709456,__start_of_loop_iteration,__SOLI__,VAR,5319669744,int,89,__start_of_loop_iteration,89,208,
5317451456,,__AS__,LIST_ITEM,5319704928,NoneType,5285641392,,89,209,
5318106112,todo,__AS__,DICT_ITEM,5319635728,"str, list",5319514816,5317779264[todo] = 5319514816,89,209,
5318106112,summaries,__AS__,DICT_ITEM,5319717408,"str, list",5317451456,5317779264[summaries] = 5317451456,89,209,
5317950288,server,__AS__,DICT_ITEM,5319634576,"str, Server",5318106112,5317745024[server] = 5318106112,89,209,
5317950288,ongoing,__AS__,DICT_ITEM,5319716256,"str, NoneType",,5317745024[ongoing] = None,89,209,
5318112400,id,__AS__,DICT_ITEM,5319638320,"str, int",0,5317458432[id] = 0,89,209,
5318112400,type,__AS__,DICT_ITEM,5319637648,"str, str",VIDEO,5317458432[type] = VIDEO,89,209,
5317410720,id,__AS__,DICT_ITEM,5319634384,"str, int",1,5317452224[id] = 1,89,209,
5317410720,type,__AS__,DICT_ITEM,5319638752,"str, str",VIDEO,5317452224[type] = VIDEO,89,209,
5317406592,id,__AS__,DICT_ITEM,5319714912,"str, int",2,5317591872[id] = 2,89,209,
5317406592,type,__AS__,DICT_ITEM,5319713664,"str, str",VIDEO,5317591872[type] = VIDEO,89,209,
5317124416,id,__AS__,DICT_ITEM,5319622864,"str, int",3,5317598208[id] = 3,89,209,
5317124416,type,__AS__,DICT_ITEM,5319705552,"str, str",AUDIO,5317598208[type] = AUDIO,89,209,
5317391696,id,__AS__,DICT_ITEM,5319563472,"str, int",4,5317657408[id] = 4,89,209,
5317391696,type,__AS__,DICT_ITEM,5319666528,"str, str",AUDIO,5317657408[type] = AUDIO,89,209,
5317125856,id,__AS__,DICT_ITEM,5319635536,"str, int",5,5317666176[id] = 5,89,209,
5317125856,type,__AS__,DICT_ITEM,5319632608,"str, str",TEXT,5317666176[type] = TEXT,89,209,
5317949424,id,__AS__,DICT_ITEM,5319633856,"str, int",6,5317334976[id] = 6,89,209,
5317949424,type,__AS__,DICT_ITEM,5319632800,"str, str",TEXT,5317334976[type] = TEXT,89,209,
5317375360,id,__AS__,DICT_ITEM,5319712800,"str, int",7,5317290368[id] = 7,89,209,
5317375360,type,__AS__,DICT_ITEM,5319707280,"str, str",AUDIO,5317290368[type] = AUDIO,89,209,
5317396656,id,__AS__,DICT_ITEM,5319709632,"str, int",8,5317740544[id] = 8,89,209,
5317396656,type,__AS__,DICT_ITEM,5319637360,"str, str",AUDIO,5317740544[type] = AUDIO,89,209,
5317398384,id,__AS__,DICT_ITEM,5319636160,"str, int",9,5317520512[id] = 9,89,209,
5317398384,type,__AS__,DICT_ITEM,5319633760,"str, str",IMAGE,5317520512[type] = IMAGE,89,209,
5317410528,id,__AS__,DICT_ITEM,5319714864,"str, int",10,5317752320[id] = 10,89,209,
5317410528,type,__AS__,DICT_ITEM,5319714816,"str, str",IMAGE,5317752320[type] = IMAGE,89,209,
5318337984,id,__AS__,DICT_ITEM,5319623584,"str, int",11,5317738752[id] = 11,89,209,
5318337984,type,__AS__,DICT_ITEM,5319623968,"str, str",IMAGE,5317738752[type] = IMAGE,89,209,
5318337600,id,__AS__,DICT_ITEM,5319627904,"str, int",12,5317550144[id] = 12,89,209,
5318337600,type,__AS__,DICT_ITEM,5319711024,"str, str",TEXT,5317550144[type] = TEXT,89,209,
5318370320,id,__AS__,DICT_ITEM,5319627712,"str, int",13,5317886656[id] = 13,89,209,
5318370320,type,__AS__,DICT_ITEM,5319623440,"str, str",IMAGE,5317886656[type] = IMAGE,89,209,
5319450608,id,__AS__,DICT_ITEM,5319635488,"str, int",14,5317531968[id] = 14,89,209,
5319450608,type,__AS__,DICT_ITEM,5319710784,"str, str",AUDIO,5317531968[type] = AUDIO,89,209,
5319449600,id,__AS__,DICT_ITEM,5319709584,"str, int",15,5317548480[id] = 15,89,209,
5319449600,type,__AS__,DICT_ITEM,5319717168,"str, str",TEXT,5317548480[type] = TEXT,89,209,
5318328864,id,__AS__,DICT_ITEM,5319633184,"str, int",16,5317894016[id] = 16,89,209,
5318328864,type,__AS__,DICT_ITEM,5319637744,"str, str",IMAGE,5317894016[type] = IMAGE,89,209,
5319528304,id,__AS__,DICT_ITEM,5319710496,"str, int",17,5319542656[id] = 17,89,209,
5319528304,type,__AS__,DICT_ITEM,5319624592,"str, str",TEXT,5319542656[type] = TEXT,89,209,
5319531232,id,__AS__,DICT_ITEM,5319663888,"str, int",18,5317537472[id] = 18,89,209,
5319531232,type,__AS__,DICT_ITEM,5319630352,"str, str",IMAGE,5317537472[type] = IMAGE,89,209,
5319535936,id,__AS__,DICT_ITEM,5319560016,"str, int",19,5319613184[id] = 19,89,209,
5319535936,type,__AS__,DICT_ITEM,5319667632,"str, str",IMAGE,5319613184[type] = IMAGE,89,209,
5319514816,0,__AS__,LIST_ITEM,5319625408,Job,5317949424,<class 'list'>[0],89,209,
5319514816,1,__AS__,LIST_ITEM,5319459456,Job,5319535936,<class 'list'>[1],89,209,
5319514816,2,__AS__,LIST_ITEM,5319669264,Job,5318370320,<class 'list'>[2],89,209,
5319514816,3,__AS__,LIST_ITEM,5319634096,Job,5318337984,<class 'list'>[3],89,209,
5319514816,4,__AS__,LIST_ITEM,5319638800,Job,5317125856,<class 'list'>[4],89,209,
5319514816,5,__AS__,LIST_ITEM,5319638944,Job,5318328864,<class 'list'>[5],89,209,
5319514816,6,__AS__,LIST_ITEM,5319671424,Job,5317391696,<class 'list'>[6],89,209,
5319514816,7,__AS__,LIST_ITEM,5319657744,Job,5317398384,<class 'list'>[7],89,209,
5319514816,8,__AS__,LIST_ITEM,5319628624,Job,5317124416,<class 'list'>[8],89,209,
5319514816,9,__AS__,LIST_ITEM,5319708192,Job,5319531232,<class 'list'>[9],89,209,
5319514816,10,__AS__,LIST_ITEM,5319636976,Job,5318112400,<class 'list'>[10],89,209,
5319514816,11,__AS__,LIST_ITEM,5319631648,Job,5318337600,<class 'list'>[11],89,209,
5319514816,12,__AS__,LIST_ITEM,5319705456,Job,5317375360,<class 'list'>[12],89,209,
5319514816,13,__AS__,LIST_ITEM,5319712704,Job,5317396656,<class 'list'>[13],89,209,
5319514816,14,__AS__,LIST_ITEM,5319636352,Job,5317410720,<class 'list'>[14],89,209,
5319514816,15,__AS__,LIST_ITEM,5319636016,Job,5317406592,<class 'list'>[15],89,209,
5319514816,16,__AS__,LIST_ITEM,5319711360,Job,5317410528,<class 'list'>[16],89,209,
5319514816,17,__AS__,LIST_ITEM,5319704736,Job,5319528304,<class 'list'>[17],89,209,
5319514816,18,__AS__,LIST_ITEM,5319624784,Job,5319450608,<class 'list'>[18],89,209,
5319514816,19,__AS__,LIST_ITEM,5319712848,Job,5319449600,<class 'list'>[19],89,209,
5302709456,worker,__AS__,VAR,5319633328,AllTypesWorker,5317950288,worker,89,209,
5313227248,Worker.consume,__DEF__,VAR,5319708432,function,Worker.consume,Worker.consume,31,210,
5313227248,self,__AS__,VAR,5319718608,AllTypesWorker,5317950288,self,31,211,
5319449600,id,__AS__,DICT_ITEM,5319629488,"str, int",15,5317548480[id] = 15,34,212,
5319449600,type,__AS__,DICT_ITEM,5319635680,"str, str",TEXT,5317548480[type] = TEXT,34,212,
5319514816,pop,__FC__,FUNCTION_CALL,5319712656,Job,5319449600,pop,34,212,consume@60
5319514816,pop,__BMFCS__,BUILTIN_MANIP,5319720672,list,<generator object represent.<locals>.<genexpr> at 0x13d2b1cb0>,self.server.todo,34,213,
5317950288,ongoing,__AS__,OBJ_ITEM,5319713088,Job,5319449600,self.ongoing,34,214,
5319449600,id,__AS__,DICT_ITEM,5319720576,"str, int",15,5317548480[id] = 15,34,214,
5319449600,type,__AS__,DICT_ITEM,5319720528,"str, str",TEXT,5317548480[type] = TEXT,34,214,
5313229568,AllTypesWorker.operate,__DEF__,VAR,5319710160,function,AllTypesWorker.operate,AllTypesWorker.operate,75,215,
5313229568,self,__AS__,VAR,5319718944,AllTypesWorker,5317950288,self,75,216,
5317451456,append,__FC__,FUNCTION_CALL,5319720768,NoneType,,append,76,217,operate@120
5319449600,id,__AS__,DICT_ITEM,5319715536,"str, int",15,5317548480[id] = 15,76,218,
5319449600,type,__AS__,DICT_ITEM,5319719664,"str, str",TEXT,5317548480[type] = TEXT,76,218,
5317451456,append,__BMFCS__,BUILTIN_MANIP,5319706032,list,<generator object represent.<locals>.<genexpr> at 0x13d2b26c0>,self.server.summaries,76,218,
5313229568,,__BMFCS__,UNAMED_OBJECT,5319773872,Job,5319449600,5319449600,76,218,
5313229568,AllTypesWorker.operate,__UNDEF__,VAR,5319715344,function,AllTypesWorker.operate,AllTypesWorker.operate,76,220,
5317950288,operate,__FC__,FUNCTION_CALL,5319710400,NoneType,,operate,35,221,consume@62
5317950288,ongoing,__AS__,OBJ_ITEM,5319716400,NoneType,,self.ongoing,36,222,
5313227248,Worker.consume,__UNDEF__,VAR,5319716496,function,Worker.consume,Worker.consume,36,223,
5317950288,consume,__FC__,FUNCTION_CALL,5319706656,NoneType,,consume,90,224,main@146
5302709456,__end_of_loop_iteration,__EOLI__,VAR,5319774976,int,89,__end_of_loop_iteration,90,225,
5302709456,__start_of_loop_iteration,__SOLI__,VAR,5319776128,int,89,__start_of_loop_iteration,89,226,
5318106112,todo,__AS__,DICT_ITEM,5319776224,"str, list",5319514816,5317779264[todo] = 5319514816,89,227,
5318106112,summaries,__AS__,DICT_ITEM,5319771616,"str, list",5317451456,5317779264[summaries] = 5317451456,89,227,
5318108464,server,__AS__,DICT_ITEM,5319775408,"str, Server",5318106112,5317780224[server] = 5318106112,89,227,
5318108464,ongoing,__AS__,DICT_ITEM,5319780064,"str, NoneType",,5317780224[ongoing] = None,89,227,
5318112400,id,__AS__,DICT_ITEM,5319714288,"str, int",0,5317458432[id] = 0,89,227,
5318112400,type,__AS__,DICT_ITEM,5319714240,"str, str",VIDEO,5317458432[type] = VIDEO,89,227,
5317410720,id,__AS__,DICT_ITEM,5319711216,"str, int",1,5317452224[id] = 1,89,227,
5317410720,type,__AS__,DICT_ITEM,5319706704,"str, str",VIDEO,5317452224[type] = VIDEO,89,227,
5317406592,id,__AS__,DICT_ITEM,5319774400,"str, int",2,5317591872[id] = 2,89,227,
5317406592,type,__AS__,DICT_ITEM,5319782560,"str, str",VIDEO,5317591872[type] = VIDEO,89,227,
5317124416,id,__AS__,DICT_ITEM,5319662352,"str, int",3,5317598208[id] = 3,89,227,
5317124416,type,__AS__,DICT_ITEM,5319468336,"str, str",AUDIO,5317598208[type] = AUDIO,89,227,
5317391696,id,__AS__,DICT_ITEM,5319777664,"str, int",4,5317657408[id] = 4,89,227,
5317391696,type,__AS__,DICT_ITEM,5319771472,"str, str",AUDIO,5317657408[type] = AUDIO,89,227,
5317125856,id,__AS__,DICT_ITEM,5319720192,"str, int",5,5317666176[id] = 5,89,227,
5317125856,type,__AS__,DICT_ITEM,5319716736,"str, str",TEXT,5317666176[type] = TEXT,89,227,
5317949424,id,__AS__,DICT_ITEM,5319712896,"str, int",6,5317334976[id] = 6,89,227,
5317949424,type,__AS__,DICT_ITEM,5319713904,"str, str",TEXT,5317334976[type] = TEXT,89,227,
5317375360,id,__AS__,DICT_ITEM,5319624112,"str, int",7,5317290368[id] = 7,89,227,
5317375360,type,__AS__,DICT_ITEM,5319629584,"str, str",AUDIO,5317290368[type] = AUDIO,89,227,
5317396656,id,__AS__,DICT_ITEM,5319624208,"str, int",8,5317740544[id] = 8,89,227,
5317396656,type,__AS__,DICT_ITEM,5319635920,"str, str",AUDIO,5317740544[type] = AUDIO,89,227,
5317398384,id,__AS__,DICT_ITEM,5319770656,"str, int",9,5317520512[id] = 9,89,227,
5317398384,type,__AS__,DICT_ITEM,5319779824,"str, str",IMAGE,5317520512[type] = IMAGE,89,227,
5317410528,id,__AS__,DICT_ITEM,5319779296,"str, int",10,5317752320[id] = 10,89,227,
5317410528,type,__AS__,DICT_ITEM,5319709680,"str, str",IMAGE,5317752320[type] = IMAGE,89,227,
5318337984,id,__AS__,DICT_ITEM,5319778576,"str, int",11,5317738752[id] = 11,89,227,
5318337984,type,__AS__,DICT_ITEM,5319777856,"str, str",IMAGE,5317738752[type] = IMAGE,89,227,
5318337600,id,__AS__,DICT_ITEM,5319635056,"str, int",12,5317550144[id] = 12,89,227,
5318337600,type,__AS__,DICT_ITEM,5319782320,"str, str",TEXT,5317550144[type] = TEXT,89,227,
5318370320,id,__AS__,DICT_ITEM,5319771856,"str, int",13,5317886656[id] = 13,89,227,
5318370320,type,__AS__,DICT_ITEM,5319776416,"str, str",IMAGE,5317886656[type] = IMAGE,89,227,
5319450608,id,__AS__,DICT_ITEM,5319775360,"str, int",14,5317531968[id] = 14,89,227,
5319450608,type,__AS__,DICT_ITEM,5319776752,"str, str",AUDIO,5317531968[type] = AUDIO,89,227,
5319449600,id,__AS__,DICT_ITEM,5319771280,"str, int",15,5317548480[id] = 15,89,227,
5319449600,type,__AS__,DICT_ITEM,5319782608,"str, str",TEXT,5317548480[type] = TEXT,89,227,
5318328864,id,__AS__,DICT_ITEM,5319780256,"str, int",16,5317894016[id] = 16,89,227,
5318328864,type,__AS__,DICT_ITEM,5319774064,"str, str",IMAGE,5317894016[type] = IMAGE,89,227,
5319528304,id,__AS__,DICT_ITEM,5319630736,"str, int",17,5319542656[id] = 17,89,227,
5319528304,type,__AS__,DICT_ITEM,5319718992,"str, str",TEXT,5319542656[type] = TEXT,89,227,
5319531232,id,__AS__,DICT_ITEM,5319637120,"str, int",18,5317537472[id] = 18,89,227,
5319531232,type,__AS__,DICT_ITEM,5319637936,"str, str",IMAGE,5317537472[type] = IMAGE,89,227,
5319535936,id,__AS__,DICT_ITEM,5319716112,"str, int",19,5319613184[id] = 19,89,227,
5319535936,type,__AS__,DICT_ITEM,5319720048,"str, str",IMAGE,5319613184[type] = IMAGE,89,227,
5319514816,0,__AS__,LIST_ITEM,5319714768,Job,5317949424,<class 'list'>[0],89,227,
5319514816,1,__AS__,LIST_ITEM,5319719040,Job,5319535936,<class 'list'>[1],89,227,
5319514816,2,__AS__,LIST_ITEM,5319779440,Job,5318370320,<class 'list'>[2],89,227,
5319514816,3,__AS__,LIST_ITEM,5319776272,Job,5318337984,<class 'list'>[3],89,227,
5319514816,4,__AS__,LIST_ITEM,5319704784,Job,5317125856,<class 'list'>[4],89,227,
5319514816,5,__AS__,LIST_ITEM,5319706416,Job,5318328864,<class 'list'>[5],89,227,
5319514816,6,__AS__,LIST_ITEM,5319782128,Job,5317391696,<class 'list'>[6],89,227,
5319514816,7,__AS__,LIST_ITEM,5319775456,Job,5317398384,<class 'list'>[7],89,227,
5319514816,8,__AS__,LIST_ITEM,5319782464,Job,5317124416,<class 'list'>[8],89,227,
5319514816,9,__AS__,LIST_ITEM,5318371904,Job,5319531232,<class 'list'>[9],89,227,
5319514816,10,__AS__,LIST_ITEM,5319626800,Job,5318112400,<class 'list'>[10],89,227,
5319514816,11,__AS__,LIST_ITEM,5319711168,Job,5318337600,<class 'list'>[11],89,227,
5319514816,12,__AS__,LIST_ITEM,5319784864,Job,5317375360,<class 'list'>[12],89,227,
5319514816,13,__AS__,LIST_ITEM,5319623344,Job,5317396656,<class 'list'>[13],89,227,
5319514816,14,__AS__,LIST_ITEM,5319709776,Job,5317410720,<class 'list'>[14],89,227,
5319514816,15,__AS__,LIST_ITEM,5319776368,Job,5317406592,<class 'list'>[15],89,227,
5319514816,16,__AS__,LIST_ITEM,5319785008,Job,5317410528,<class 'list'>[16],89,227,
5319514816,17,__AS__,LIST_ITEM,5319623392,Job,5319528304,<class 'list'>[17],89,227,
5319514816,18,__AS__,LIST_ITEM,5319716784,Job,5319450608,<class 'list'>[18],89,227,
5302709456,worker,__AS__,VAR,5319775120,TimelessWorker,5318108464,worker,89,227,
5317451456,0,__AS__,LIST_ITEM,5319779152,Job,5319449600,<class 'list'>[0],89,227,
5313227248,Worker.consume,__DEF__,VAR,5319771808,function,Worker.consume,Worker.consume,31,228,
5313227248,self,__AS__,VAR,5319772384,TimelessWorker,5318108464,self,31,229,
5319450608,id,__AS__,DICT_ITEM,5319713952,"str, int",14,5317531968[id] = 14,34,230,
5319450608,type,__AS__,DICT_ITEM,5319706560,"str, str",AUDIO,5317531968[type] = AUDIO,34,230,
5319514816,pop,__FC__,FUNCTION_CALL,5319624016,Job,5319450608,pop,34,230,consume@60
5319514816,pop,__BMFCS__,BUILTIN_MANIP,5319720144,list,<generator object represent.<locals>.<genexpr> at 0x13d2b0ac0>,self.server.todo,34,231,
5318108464,ongoing,__AS__,OBJ_ITEM,5319779488,Job,5319450608,self.ongoing,34,232,
5319450608,id,__AS__,DICT_ITEM,5319777280,"str, int",14,5317531968[id] = 14,34,232,
5319450608,type,__AS__,DICT_ITEM,5319772432,"str, str",AUDIO,5317531968[type] = AUDIO,34,232,
5313228176,TimelessWorker.operate,__DEF__,VAR,5319776608,function,TimelessWorker.operate,TimelessWorker.operate,45,233,
5313228176,self,__AS__,VAR,5319838208,TimelessWorker,5318108464,self,45,234,
5319514816,append,__FC__,FUNCTION_CALL,5319839696,NoneType,,append,50,235,operate@85
5319450608,id,__AS__,DICT_ITEM,5319704976,"str, int",14,5317531968[id] = 14,50,236,
5319450608,type,__AS__,DICT_ITEM,5319772768,"str, str",AUDIO,5317531968[type] = AUDIO,50,236,
5319514816,append,__BMFCS__,BUILTIN_MANIP,5319835712,list,<generator object represent.<locals>.<genexpr> at 0x13d2b2f10>,self.server.todo,50,236,
5313228176,,__BMFCS__,UNAMED_OBJECT,5319716640,Job,5319450608,5319450608,50,236,
5313228176,TimelessWorker.operate,__UNDEF__,VAR,5319772960,function,TimelessWorker.operate,TimelessWorker.operate,50,238,
5318108464,operate,__FC__,FUNCTION_CALL,5319785824,NoneType,,operate,35,239,consume@62
5318108464,ongoing,__AS__,OBJ_ITEM,5319839312,NoneType,,self.ongoing,36,240,
5313227248,Worker.consume,__UNDEF__,VAR,5319837056,function,Worker.consume,Worker.consume,36,241,
5318108464,consume,__FC__,FUNCTION_CALL,5319841952,NoneType,,consume,90,242,main@146
5302709456,__end_of_loop_iteration,__EOLI__,VAR,5319842864,int,89,__end_of_loop_iteration,90,243,
5302709456,__start_of_loop_iteration,__SOLI__,VAR,5319837776,int,89,__start_of_loop_iteration,89,244,
5318106112,todo,__AS__,DICT_ITEM,5319776560,"str, list",5319514816,5317779264[todo] = 5319514816,89,245,
5318106112,summaries,__AS__,DICT_ITEM,5319925312,"str, list",5317451456,5317779264[summaries] = 5317451456,89,245,
5317946640,server,__AS__,DICT_ITEM,5319841424,"str, Server",5318106112,5317786112[server] = 5318106112,89,245,
5317946640,ongoing,__AS__,DICT_ITEM,5319922672,"str, NoneType",,5317786112[ongoing] = None,89,245,
5318112400,id,__AS__,DICT_ITEM,5319845648,"str, int",0,5317458432[id] = 0,89,245,
5318112400,type,__AS__,DICT_ITEM,5319843776,"str, str",VIDEO,5317458432[type] = VIDEO,89,245,
5317410720,id,__AS__,DICT_ITEM,5319846224,"str, int",1,5317452224[id] = 1,89,245,
5317410720,type,__AS__,DICT_ITEM,5319922096,"str, str",VIDEO,5317452224[type] = VIDEO,89,245,
5317406592,id,__AS__,DICT_ITEM,5319919936,"str, int",2,5317591872[id] = 2,89,245,
5317406592,type,__AS__,DICT_ITEM,5319918688,"str, str",VIDEO,5317591872[type] = VIDEO,89,245,
5317124416,id,__AS__,DICT_ITEM,5319843872,"str, int",3,5317598208[id] = 3,89,245,
5317124416,type,__AS__,DICT_ITEM,5319843152,"str, str",AUDIO,5317598208[type] = AUDIO,89,245,
5317391696,id,__AS__,DICT_ITEM,5319844064,"str, int",4,5317657408[id] = 4,89,245,
5317391696,type,__AS__,DICT_ITEM,5319848960,"str, str",AUDIO,5317657408[type] = AUDIO,89,245,
5317125856,id,__AS__,DICT_ITEM,5319778816,"str, int",5,5317666176[id] = 5,89,245,
5317125856,type,__AS__,DICT_ITEM,5319851504,"str, str",TEXT,5317666176[type] = TEXT,89,245,
5317949424,id,__AS__,DICT_ITEM,5319785200,"str, int",6,5317334976[id] = 6,89,245,
5317949424,type,__AS__,DICT_ITEM,5319770992,"str, str",TEXT,5317334976[type] = TEXT,89,245,
5317375360,id,__AS__,DICT_ITEM,5319849632,"str, int",7,5317290368[id] = 7,89,245,
5317375360,type,__AS__,DICT_ITEM,5319837296,"str, str",AUDIO,5317290368[type] = AUDIO,89,245,
5317396656,id,__AS__,DICT_ITEM,5319845408,"str, int",8,5317740544[id] = 8,89,245,
5317396656,type,__AS__,DICT_ITEM,5319848144,"str, str",AUDIO,5317740544[type] = AUDIO,89,245,
5317398384,id,__AS__,DICT_ITEM,5319840224,"str, int",9,5317520512[id] = 9,89,245,
5317398384,type,__AS__,DICT_ITEM,5319836288,"str, str",IMAGE,5317520512[type] = IMAGE,89,245,
5317410528,id,__AS__,DICT_ITEM,5319843056,"str, int",10,5317752320[id] = 10,89,245,
5317410528,type,__AS__,DICT_ITEM,5319845168,"str, str",IMAGE,5317752320[type] = IMAGE,89,245,
5318337984,id,__AS__,DICT_ITEM,5319846896,"str, int",11,5317738752[id] = 11,89,245,
5318337984,type,__AS__,DICT_ITEM,5319781216,"str, str",IMAGE,5317738752[type] = IMAGE,89,245,
5318337600,id,__AS__,DICT_ITEM,5319841568,"str, int",12,5317550144[id] = 12,89,245,
5318337600,type,__AS__,DICT_ITEM,5319918256,"str, str",TEXT,5317550144[type] = TEXT,89,245,
5318370320,id,__AS__,DICT_ITEM,5319844880,"str, int",13,5317886656[id] = 13,89,245,
5318370320,type,__AS__,DICT_ITEM,5319847184,"str, str",IMAGE,5317886656[type] = IMAGE,89,245,
